reservation_id,user_id,room_id,check_in,check_out,nights,guests,booking_date,booking_channel,status,price_per_night,total_price
1384,307,45,2023-07-13,2023-07-16,3,4,2023-07-07,agency,confirmed,101.71,305.14
1058,594,46,2023-07-13,2023-07-16,3,4,2023-05-21,web,confirmed,171.18,513.53
1246,167,47,2023-07-13,2023-07-14,1,1,2023-06-08,web,confirmed,79.41,79.41
1482,518,48,2023-07-13,2023-07-14,1,1,2023-05-19,agency,confirmed,141.75,141.75
1132,608,49,2023-07-13,2023-07-16,3,3,2023-07-04,phone,confirmed,103.92,311.77
346,94,50,2023-07-13,2023-07-16,3,4,2023-05-27,mobile_app,confirmed,124.68,374.03
1166,647,51,2023-07-13,2023-07-18,5,2,2023-06-03,web,confirmed,134.18,670.9
845,98,53,2023-07-13,2023-07-15,2,2,2023-06-21,mobile_app,confirmed,169.34,338.67
208,66,54,2023-07-13,2023-07-17,4,4,2023-05-23,web,confirmed,171.14,684.58
979,784,55,2023-07-13,2023-07-15,2,2,2023-06-23,web,confirmed,141.08,282.16
1726,545,56,2023-07-13,2023-07-14,1,4,2023-06-06,mobile_app,confirmed,80.41,80.41
1400,24,60,2023-07-13,2023-07-14,1,1,2023-05-31,agency,confirmed,95.0,95.0
362,505,61,2023-07-13,2023-07-15,2,4,2023-06-21,mobile_app,confirmed,65.99,131.98
811,326,63,2023-07-13,2023-07-15,2,1,2023-06-05,web,confirmed,133.25,266.51
1823,594,70,2023-07-13,2023-07-14,1,2,2023-06-04,agency,confirmed,169.78,169.78
227,719,77,2023-07-13,2023-07-17,4,2,2023-05-28,mobile_app,confirmed,133.89,535.56
475,28,78,2023-07-13,2023-07-16,3,1,2023-06-01,agency,confirmed,154.55,463.66
1541,799,81,2023-07-13,2023-07-15,2,4,2023-05-29,phone,confirmed,146.24,292.49
1176,747,83,2023-07-13,2023-07-16,3,3,2023-06-14,web,confirmed,173.87,521.61
196,326,86,2023-07-13,2023-07-18,5,2,2023-07-09,web,confirmed,152.63,763.15
1042,105,87,2023-07-13,2023-07-17,4,1,2023-06-07,mobile_app,confirmed,111.14,444.55
1237,337,89,2023-07-13,2023-07-16,3,1,2023-06-27,phone,confirmed,75.03,225.1
1960,636,90,2023-07-13,2023-07-14,1,1,2023-07-04,web,confirmed,157.63,157.63
1064,715,91,2023-07-13,2023-07-15,2,4,2023-06-26,web,confirmed,155.85,311.69
710,174,92,2023-07-13,2023-07-17,4,4,2023-06-06,phone,confirmed,158.87,635.47
1557,11,95,2023-07-13,2023-07-14,1,1,2023-05-27,agency,confirmed,138.12,138.12
989,488,99,2023-07-13,2023-07-16,3,1,2023-05-23,mobile_app,confirmed,129.6,388.8
689,105,102,2023-07-13,2023-07-15,2,2,2023-06-24,web,confirmed,69.71,139.42
1061,756,104,2023-07-13,2023-07-17,4,4,2023-05-28,agency,confirmed,99.68,398.7
1504,669,106,2023-07-13,2023-07-14,1,4,2023-06-28,mobile_app,confirmed,74.88,74.88
431,588,107,2023-07-13,2023-07-15,2,3,2023-06-26,agency,confirmed,111.72,223.44
1494,521,110,2023-07-13,2023-07-15,2,2,2023-06-08,mobile_app,confirmed,106.43,212.86
1200,219,112,2023-07-13,2023-07-18,5,1,2023-06-09,agency,confirmed,68.27,341.36
1991,115,113,2023-07-13,2023-07-14,1,3,2023-06-05,web,confirmed,147.43,147.43
169,738,116,2023-07-13,2023-07-15,2,1,2023-06-04,web,confirmed,118.17,236.34
171,382,119,2023-07-13,2023-07-14,1,3,2023-07-12,mobile_app,confirmed,60.0,60.0
1566,676,120,2023-07-13,2023-07-15,2,3,2023-05-20,mobile_app,confirmed,161.48,322.96
584,546,121,2023-07-13,2023-07-16,3,4,2023-06-17,phone,confirmed,120.26,360.77
1763,703,122,2023-07-13,2023-07-14,1,1,2023-07-11,phone,confirmed,139.05,139.05
1304,160,124,2023-07-13,2023-07-14,1,4,2023-06-20,agency,confirmed,172.21,172.21
888,125,126,2023-07-13,2023-07-15,2,3,2023-06-17,agency,confirmed,125.92,251.84
1952,466,128,2023-07-13,2023-07-14,1,1,2023-05-18,agency,confirmed,146.8,146.8
1935,651,141,2023-07-13,2023-07-14,1,2,2023-06-02,mobile_app,confirmed,163.07,163.07
1773,127,142,2023-07-13,2023-07-14,1,4,2023-05-30,phone,confirmed,156.76,156.76
764,597,143,2023-07-13,2023-07-16,3,3,2023-07-13,mobile_app,confirmed,159.86,479.58
792,656,150,2023-07-13,2023-07-14,1,1,2023-05-15,phone,confirmed,93.31,93.31
774,672,3,2023-07-14,2023-07-19,5,1,2023-06-25,phone,confirmed,126.5,632.51
953,494,4,2023-07-14,2023-07-16,2,4,2023-06-12,mobile_app,confirmed,138.37,276.75
1253,377,5,2023-07-14,2023-07-18,4,4,2023-06-03,phone,confirmed,103.34,413.37
1645,393,10,2023-07-14,2023-07-15,1,3,2023-06-27,agency,confirmed,127.89,127.89
1505,390,11,2023-07-14,2023-07-15,1,3,2023-06-23,phone,confirmed,108.2,108.2
660,668,13,2023-07-14,2023-07-16,2,2,2023-06-29,mobile_app,confirmed,114.27,228.55
1967,784,15,2023-07-14,2023-07-15,1,2,2023-05-28,agency,confirmed,121.97,121.97
890,735,19,2023-07-14,2023-07-15,1,3,2023-05-17,web,confirmed,124.23,124.23
1627,541,20,2023-07-14,2023-07-15,1,4,2023-07-11,mobile_app,confirmed,101.94,101.94
52,441,21,2023-07-14,2023-07-18,4,2,2023-05-17,phone,confirmed,72.5,289.99
1354,134,23,2023-07-14,2023-07-16,2,1,2023-06-12,web,confirmed,118.14,236.27
743,402,24,2023-07-14,2023-07-18,4,4,2023-06-23,web,confirmed,89.33,357.33
1091,772,26,2023-07-14,2023-07-16,2,4,2023-06-21,web,confirmed,118.25,236.5
39,25,27,2023-07-14,2023-07-18,4,3,2023-06-14,mobile_app,confirmed,93.48,373.92
1379,32,30,2023-07-14,2023-07-16,2,1,2023-06-16,mobile_app,confirmed,136.44,272.88
442,764,31,2023-07-14,2023-07-18,4,3,2023-06-08,web,confirmed,165.04,660.17
1657,756,32,2023-07-14,2023-07-15,1,3,2023-07-14,mobile_app,confirmed,124.62,124.62
862,263,33,2023-07-14,2023-07-15,1,4,2023-05-24,agency,confirmed,112.84,112.84
401,483,34,2023-07-14,2023-07-17,3,3,2023-06-11,agency,confirmed,92.42,277.27
1573,50,38,2023-07-14,2023-07-16,2,3,2023-06-11,web,confirmed,123.08,246.15
1337,766,41,2023-07-14,2023-07-15,1,2,2023-05-16,agency,confirmed,102.87,102.87
800,164,43,2023-07-14,2023-07-19,5,4,2023-07-10,phone,confirmed,118.72,593.6
1977,286,47,2023-07-14,2023-07-15,1,2,2023-05-16,mobile_app,confirmed,75.39,75.39
1231,578,48,2023-07-14,2023-07-17,3,2,2023-06-19,mobile_app,confirmed,175.9,527.69
1712,770,52,2023-07-14,2023-07-15,1,1,2023-05-17,phone,confirmed,125.46,125.46
250,495,56,2023-07-14,2023-07-16,2,3,2023-06-22,web,confirmed,156.19,312.39
132,689,58,2023-07-14,2023-07-16,2,1,2023-07-08,web,confirmed,179.22,358.44
485,99,60,2023-07-14,2023-07-19,5,1,2023-06-09,web,confirmed,140.27,701.37
1718,140,62,2023-07-14,2023-07-15,1,4,2023-07-11,web,confirmed,67.18,67.18
1288,531,68,2023-07-14,2023-07-17,3,1,2023-06-02,phone,confirmed,60.74,182.22
643,797,69,2023-07-14,2023-07-17,3,4,2023-06-13,agency,confirmed,165.2,495.6
926,498,70,2023-07-14,2023-07-15,1,2,2023-06-20,web,confirmed,160.86,160.86
692,256,72,2023-07-14,2023-07-19,5,4,2023-06-07,mobile_app,confirmed,98.12,490.58
1912,629,74,2023-07-14,2023-07-15,1,3,2023-05-25,web,confirmed,141.91,141.91
153,120,79,2023-07-14,2023-07-17,3,4,2023-06-24,web,confirmed,168.71,506.12
798,568,80,2023-07-14,2023-07-17,3,2,2023-06-17,phone,confirmed,75.5,226.5
451,224,82,2023-07-14,2023-07-18,4,3,2023-06-23,phone,confirmed,163.52,654.07
786,90,90,2023-07-14,2023-07-16,2,1,2023-05-21,web,confirmed,61.03,122.06
309,308,93,2023-07-14,2023-07-16,2,4,2023-06-27,agency,confirmed,71.98,143.96
83,491,95,2023-07-14,2023-07-16,2,2,2023-05-15,agency,confirmed,150.44,300.87
1148,85,98,2023-07-14,2023-07-16,2,1,2023-06-19,phone,confirmed,175.05,350.09
1942,596,100,2023-07-14,2023-07-15,1,1,2023-06-17,mobile_app,confirmed,78.96,78.96
242,698,101,2023-07-14,2023-07-18,4,2,2023-06-20,mobile_app,confirmed,92.1,368.41
1633,238,103,2023-07-14,2023-07-16,2,4,2023-06-22,phone,confirmed,144.53,289.07
1923,731,106,2023-07-14,2023-07-15,1,3,2023-07-13,web,confirmed,75.07,75.07
1872,290,108,2023-07-14,2023-07-15,1,3,2023-06-03,agency,confirmed,131.61,131.61
1232,427,109,2023-07-14,2023-07-17,3,1,2023-06-05,mobile_app,confirmed,108.07,324.22
1365,749,113,2023-07-14,2023-07-15,1,1,2023-06-03,web,confirmed,144.48,144.48
1638,722,114,2023-07-14,2023-07-16,2,2,2023-07-09,agency,confirmed,74.84,149.69
1910,765,118,2023-07-14,2023-07-15,1,4,2023-06-17,agency,confirmed,158.07,158.07
1654,425,119,2023-07-14,2023-07-15,1,1,2023-05-21,agency,confirmed,150.92,150.92
629,589,122,2023-07-14,2023-07-20,6,1,2023-06-24,web,confirmed,165.12,990.72
1501,294,123,2023-07-14,2023-07-16,2,3,2023-06-04,phone,confirmed,115.92,231.84
958,92,124,2023-07-14,2023-07-18,4,1,2023-06-06,agency,confirmed,101.05,404.21
1669,586,125,2023-07-14,2023-07-16,2,1,2023-06-23,web,confirmed,81.21,162.43
618,373,127,2023-07-14,2023-07-17,3,1,2023-06-04,phone,confirmed,174.35,523.04
38,200,128,2023-07-14,2023-07-18,4,2,2023-06-24,agency,confirmed,116.88,467.51
1713,564,130,2023-07-14,2023-07-15,1,3,2023-07-05,agency,confirmed,103.36,103.36
947,593,131,2023-07-14,2023-07-16,2,1,2023-07-14,web,confirmed,142.64,285.28
1007,781,140,2023-07-14,2023-07-17,3,2,2023-05-23,mobile_app,confirmed,136.24,408.73
1167,214,141,2023-07-14,2023-07-16,2,1,2023-06-21,agency,confirmed,145.22,290.43
804,422,142,2023-07-14,2023-07-17,3,4,2023-05-23,phone,confirmed,128.16,384.49
765,660,144,2023-07-14,2023-07-17,3,2,2023-06-20,mobile_app,confirmed,141.34,424.01
858,181,147,2023-07-14,2023-07-16,2,4,2023-06-20,phone,confirmed,126.95,253.89
1622,598,149,2023-07-14,2023-07-16,2,1,2023-06-08,web,confirmed,165.41,330.82
807,223,150,2023-07-14,2023-07-16,2,1,2023-05-19,agency,confirmed,112.93,225.87
841,588,1,2023-07-15,2023-07-19,4,1,2023-07-03,agency,confirmed,85.08,340.32
663,358,2,2023-07-15,2023-07-18,3,4,2023-06-20,agency,confirmed,149.02,447.05
1403,545,6,2023-07-15,2023-07-16,1,4,2023-05-30,phone,confirmed,166.15,166.15
459,447,7,2023-07-15,2023-07-18,3,3,2023-05-24,web,confirmed,80.43,241.28
194,157,8,2023-07-15,2023-07-18,3,4,2023-07-09,web,confirmed,128.2,384.61
1114,678,9,2023-07-15,2023-07-19,4,2,2023-05-27,phone,confirmed,64.58,258.33
400,97,10,2023-07-15,2023-07-20,5,2,2023-07-05,web,confirmed,130.45,652.24
254,230,11,2023-07-15,2023-07-18,3,4,2023-05-28,agency,confirmed,156.1,468.3
283,607,12,2023-07-15,2023-07-18,3,4,2023-07-06,agency,confirmed,81.04,243.11
966,71,14,2023-07-15,2023-07-19,4,4,2023-07-05,phone,confirmed,160.8,643.19
896,17,15,2023-07-15,2023-07-20,5,4,2023-06-05,agency,confirmed,77.68,388.39
1644,155,19,2023-07-15,2023-07-16,1,4,2023-07-11,agency,confirmed,119.67,119.67
971,133,20,2023-07-15,2023-07-18,3,4,2023-05-23,agency,confirmed,124.45,373.34
755,501,25,2023-07-15,2023-07-19,4,1,2023-07-07,phone,confirmed,105.78,423.14
723,379,29,2023-07-15,2023-07-20,5,3,2023-06-18,mobile_app,confirmed,146.66,733.31
537,43,32,2023-07-15,2023-07-18,3,4,2023-05-26,web,confirmed,93.31,279.92
1198,138,33,2023-07-15,2023-07-17,2,3,2023-06-11,agency,confirmed,78.95,157.89
1832,403,35,2023-07-15,2023-07-16,1,2,2023-07-09,mobile_app,confirmed,150.67,150.67
916,559,41,2023-07-15,2023-07-17,2,1,2023-06-21,agency,confirmed,145.21,290.42
1448,780,42,2023-07-15,2023-07-17,2,1,2023-05-17,mobile_app,confirmed,77.02,154.04
138,763,47,2023-07-15,2023-07-19,4,1,2023-06-08,web,confirmed,84.59,338.36
477,78,52,2023-07-15,2023-07-16,1,2,2023-06-03,mobile_app,confirmed,134.77,134.77
455,32,53,2023-07-15,2023-07-20,5,1,2023-05-26,agency,confirmed,125.82,629.08
1555,625,55,2023-07-15,2023-07-16,1,2,2023-06-07,agency,confirmed,141.7,141.7
189,650,57,2023-07-15,2023-07-17,2,4,2023-07-06,mobile_app,confirmed,169.24,338.48
1227,337,59,2023-07-15,2023-07-18,3,4,2023-05-21,web,confirmed,177.24,531.72
1577,794,61,2023-07-15,2023-07-16,1,4,2023-06-09,agency,confirmed,72.1,72.1
1165,656,62,2023-07-15,2023-07-18,3,4,2023-06-04,phone,confirmed,126.81,380.43
1720,194,63,2023-07-15,2023-07-16,1,4,2023-06-24,mobile_app,confirmed,84.17,84.17
1732,569,65,2023-07-15,2023-07-16,1,2,2023-07-09,phone,confirmed,73.79,73.79
1648,8,66,2023-07-15,2023-07-16,1,2,2023-06-27,mobile_app,confirmed,138.59,138.59
747,153,67,2023-07-15,2023-07-18,3,4,2023-06-07,agency,confirmed,102.87,308.6
462,478,70,2023-07-15,2023-07-18,3,2,2023-07-02,web,confirmed,167.5,502.49
1881,646,73,2023-07-15,2023-07-16,1,4,2023-05-27,web,confirmed,175.3,175.3
575,285,74,2023-07-15,2023-07-16,1,2,2023-05-19,agency,confirmed,174.6,174.6
150,548,75,2023-07-15,2023-07-16,1,4,2023-06-21,web,confirmed,84.97,84.97
1028,277,81,2023-07-15,2023-07-17,2,1,2023-06-21,mobile_app,confirmed,137.68,275.37
544,735,85,2023-07-15,2023-07-18,3,1,2023-06-13,phone,confirmed,99.02,297.06
638,488,91,2023-07-15,2023-07-19,4,1,2023-06-26,agency,confirmed,77.28,309.14
1255,665,94,2023-07-15,2023-07-18,3,3,2023-07-11,mobile_app,confirmed,140.91,422.72
639,489,100,2023-07-15,2023-07-20,5,1,2023-06-18,agency,confirmed,171.69,858.44
984,690,102,2023-07-15,2023-07-18,3,4,2023-07-07,web,confirmed,110.89,332.67
839,596,106,2023-07-15,2023-07-17,2,3,2023-06-03,agency,confirmed,90.38,180.77
878,512,107,2023-07-15,2023-07-17,2,1,2023-06-23,web,confirmed,124.54,249.08
1615,686,108,2023-07-15,2023-07-16,1,4,2023-05-24,mobile_app,confirmed,154.58,154.58
1008,764,110,2023-07-15,2023-07-17,2,3,2023-05-21,mobile_app,confirmed,143.88,287.76
571,241,111,2023-07-15,2023-07-17,2,2,2023-06-04,phone,confirmed,92.48,184.96
72,227,113,2023-07-15,2023-07-19,4,4,2023-07-12,web,confirmed,160.52,642.09
1730,288,115,2023-07-15,2023-07-16,1,2,2023-06-09,mobile_app,confirmed,99.78,99.78
1117,53,116,2023-07-15,2023-07-20,5,3,2023-06-11,web,confirmed,179.64,898.19
286,68,118,2023-07-15,2023-07-16,1,4,2023-06-25,mobile_app,confirmed,110.53,110.53
894,116,119,2023-07-15,2023-07-18,3,2,2023-05-25,mobile_app,confirmed,140.49,421.47
565,737,120,2023-07-15,2023-07-16,1,3,2023-06-21,mobile_app,confirmed,170.73,170.73
1738,234,126,2023-07-15,2023-07-16,1,3,2023-06-28,mobile_app,confirmed,64.71,64.71
684,476,129,2023-07-15,2023-07-16,1,3,2023-07-02,web,confirmed,152.01,152.01
300,278,130,2023-07-15,2023-07-19,4,4,2023-07-12,agency,confirmed,134.62,538.48
1261,325,132,2023-07-15,2023-07-17,2,2,2023-06-27,web,confirmed,87.52,175.03
445,541,135,2023-07-15,2023-07-23,8,3,2023-05-20,web,confirmed,148.5,1187.97
1508,517,136,2023-07-15,2023-07-17,2,3,2023-06-30,agency,confirmed,167.13,334.25
767,521,137,2023-07-15,2023-07-18,3,3,2023-06-08,web,confirmed,72.98,218.94
676,145,138,2023-07-15,2023-07-19,4,3,2023-05-26,mobile_app,confirmed,92.0,368.02
825,347,145,2023-07-15,2023-07-17,2,2,2023-07-09,web,confirmed,170.51,341.02
1861,428,146,2023-07-15,2023-07-16,1,4,2023-06-08,mobile_app,confirmed,86.59,86.59
842,560,148,2023-07-15,2023-07-17,2,2,2023-05-25,agency,confirmed,136.12,272.24
1206,700,4,2023-07-16,2023-07-18,2,2,2023-05-24,phone,confirmed,152.36,304.71
1526,686,6,2023-07-16,2023-07-17,1,3,2023-05-26,mobile_app,confirmed,117.25,117.25
1413,314,13,2023-07-16,2023-07-18,2,4,2023-07-01,mobile_app,confirmed,134.97,269.95
1826,648,16,2023-07-16,2023-07-17,1,2,2023-07-15,phone,confirmed,122.64,122.64
1664,612,17,2023-07-16,2023-07-17,1,3,2023-06-16,web,confirmed,160.12,160.12
1814,413,18,2023-07-16,2023-07-17,1,3,2023-06-14,phone,confirmed,157.11,157.11
762,369,19,2023-07-16,2023-07-19,3,4,2023-06-17,web,confirmed,80.18,240.55
3,142,23,2023-07-16,2023-07-21,5,3,2023-07-04,web,confirmed,143.38,716.88
1481,399,26,2023-07-16,2023-07-17,1,1,2023-05-19,phone,confirmed,95.16,95.16
727,314,30,2023-07-16,2023-07-19,3,1,2023-07-15,mobile_app,confirmed,151.55,454.66
1195,368,35,2023-07-16,2023-07-19,3,4,2023-07-05,web,confirmed,125.57,376.7
869,599,36,2023-07-16,2023-07-18,2,2,2023-07-11,mobile_app,confirmed,156.17,312.33
1612,493,37,2023-07-16,2023-07-17,1,3,2023-07-10,mobile_app,confirmed,157.61,157.61
973,371,38,2023-07-16,2023-07-19,3,4,2023-05-18,agency,confirmed,118.75,356.26
1425,64,39,2023-07-16,2023-07-18,2,4,2023-06-28,mobile_app,confirmed,100.17,200.35
557,558,40,2023-07-16,2023-07-20,4,2,2023-06-30,phone,confirmed,133.07,532.28
162,294,44,2023-07-16,2023-07-20,4,2,2023-07-08,agency,confirmed,155.9,623.59
353,203,45,2023-07-16,2023-07-18,2,2,2023-06-07,web,confirmed,60.89,121.79
682,780,46,2023-07-16,2023-07-18,2,2,2023-06-22,agency,confirmed,155.52,311.05
1001,422,49,2023-07-16,2023-07-19,3,3,2023-06-27,mobile_app,confirmed,121.91,365.73
76,433,50,2023-07-16,2023-07-20,4,3,2023-06-03,agency,confirmed,177.92,711.67
803,438,52,2023-07-16,2023-07-18,2,4,2023-06-16,mobile_app,confirmed,137.38,274.75
1233,509,55,2023-07-16,2023-07-18,2,4,2023-06-24,web,confirmed,78.92,157.83
1262,564,56,2023-07-16,2023-07-19,3,2,2023-06-20,phone,confirmed,60.18,180.53
1453,791,58,2023-07-16,2023-07-17,1,1,2023-05-24,web,confirmed,153.75,153.75
988,183,61,2023-07-16,2023-07-23,7,3,2023-06-21,mobile_app,confirmed,173.37,1213.56
131,578,63,2023-07-16,2023-07-19,3,3,2023-07-14,agency,confirmed,70.43,211.3
165,708,64,2023-07-16,2023-07-17,1,3,2023-06-25,agency,confirmed,112.2,112.2
376,491,65,2023-07-16,2023-07-20,4,4,2023-07-15,phone,confirmed,81.99,327.96
1358,372,66,2023-07-16,2023-07-19,3,4,2023-07-01,agency,confirmed,105.25,315.75
1739,742,71,2023-07-16,2023-07-17,1,3,2023-05-29,agency,confirmed,77.21,77.21
1456,763,73,2023-07-16,2023-07-17,1,4,2023-06-20,phone,confirmed,100.34,100.34
1683,610,74,2023-07-16,2023-07-17,1,4,2023-05-30,web,confirmed,95.2,95.2
827,708,75,2023-07-16,2023-07-19,3,4,2023-06-20,phone,confirmed,75.77,227.31
1477,530,76,2023-07-16,2023-07-17,1,2,2023-07-10,web,confirmed,156.19,156.19
1458,280,78,2023-07-16,2023-07-17,1,4,2023-06-14,mobile_app,confirmed,94.67,94.67
468,752,83,2023-07-16,2023-07-17,1,1,2023-07-09,phone,confirmed,161.6,161.6
1084,343,84,2023-07-16,2023-07-19,3,2,2023-05-25,web,confirmed,60.85,182.54
1074,576,88,2023-07-16,2023-07-20,4,3,2023-05-23,phone,confirmed,104.11,416.44
768,201,89,2023-07-16,2023-07-18,2,1,2023-06-06,agency,confirmed,74.0,148.0
1848,316,90,2023-07-16,2023-07-17,1,3,2023-06-11,phone,confirmed,165.45,165.45
1245,98,93,2023-07-16,2023-07-18,2,2,2023-06-03,web,confirmed,115.81,231.62
1366,294,95,2023-07-16,2023-07-18,2,3,2023-06-06,web,confirmed,129.61,259.21
1026,578,96,2023-07-16,2023-07-19,3,2,2023-06-09,phone,confirmed,156.71,470.14
470,547,97,2023-07-16,2023-07-18,2,2,2023-05-28,web,confirmed,120.98,241.96
155,524,98,2023-07-16,2023-07-20,4,3,2023-06-28,web,confirmed,163.7,654.82
1534,544,99,2023-07-16,2023-07-17,1,4,2023-05-20,phone,confirmed,126.26,126.26
97,172,103,2023-07-16,2023-07-18,2,4,2023-07-14,phone,confirmed,95.29,190.59
167,695,108,2023-07-16,2023-07-17,1,1,2023-06-01,mobile_app,confirmed,96.73,96.73
705,433,114,2023-07-16,2023-07-19,3,3,2023-06-13,phone,confirmed,107.57,322.72
970,436,115,2023-07-16,2023-07-20,4,3,2023-06-26,agency,confirmed,127.86,511.43
551,387,118,2023-07-16,2023-07-18,2,1,2023-06-05,agency,confirmed,164.88,329.76
1764,352,120,2023-07-16,2023-07-17,1,1,2023-05-24,phone,confirmed,85.78,85.78
1171,25,121,2023-07-16,2023-07-17,1,4,2023-07-01,mobile_app,confirmed,125.28,125.28
4,656,123,2023-07-16,2023-07-19,3,4,2023-07-14,mobile_app,confirmed,84.21,252.64
297,799,125,2023-07-16,2023-07-18,2,3,2023-07-07,mobile_app,confirmed,156.55,313.1
920,171,126,2023-07-16,2023-07-20,4,2,2023-06-01,agency,confirmed,145.37,581.47
936,52,129,2023-07-16,2023-07-19,3,4,2023-06-10,mobile_app,confirmed,153.47,460.4
1127,253,131,2023-07-16,2023-07-18,2,2,2023-06-10,agency,confirmed,95.02,190.03
589,264,139,2023-07-16,2023-07-21,5,3,2023-07-09,agency,confirmed,102.38,511.9
1839,639,141,2023-07-16,2023-07-17,1,1,2023-05-21,mobile_app,confirmed,120.45,120.45
1279,261,143,2023-07-16,2023-07-17,1,3,2023-07-08,phone,confirmed,109.71,109.71
891,19,146,2023-07-16,2023-07-20,4,2,2023-06-17,web,confirmed,154.92,619.66
437,538,147,2023-07-16,2023-07-19,3,4,2023-06-15,phone,confirmed,128.29,384.87
567,628,149,2023-07-16,2023-07-17,1,4,2023-07-15,phone,confirmed,69.11,69.11
186,162,150,2023-07-16,2023-07-21,5,2,2023-06-08,mobile_app,confirmed,136.62,683.09
602,424,6,2023-07-17,2023-07-19,2,2,2023-07-07,phone,confirmed,145.74,291.48
1055,445,16,2023-07-17,2023-07-20,3,3,2023-07-02,phone,confirmed,148.33,445.0
816,351,17,2023-07-17,2023-07-20,3,1,2023-06-22,agency,confirmed,122.8,368.39
120,393,18,2023-07-17,2023-07-21,4,1,2023-06-29,web,confirmed,98.65,394.6
1106,324,22,2023-07-17,2023-07-20,3,4,2023-05-20,web,confirmed,165.7,497.1
702,644,26,2023-07-17,2023-07-19,2,4,2023-05-29,agency,confirmed,127.14,254.29
1521,212,28,2023-07-17,2023-07-19,2,4,2023-05-21,phone,confirmed,149.17,298.34
345,181,33,2023-07-17,2023-07-21,4,2,2023-07-16,phone,confirmed,145.9,583.58
1536,62,34,2023-07-17,2023-07-19,2,2,2023-06-14,phone,confirmed,160.32,320.65
963,273,37,2023-07-17,2023-07-19,2,1,2023-06-29,phone,confirmed,171.97,343.94
1988,40,41,2023-07-17,2023-07-18,1,4,2023-05-20,mobile_app,confirmed,110.94,110.94
1276,219,42,2023-07-17,2023-07-19,2,2,2023-07-15,phone,confirmed,69.1,138.21
946,18,48,2023-07-17,2023-07-20,3,1,2023-06-26,web,confirmed,130.01,390.02
1006,311,54,2023-07-17,2023-07-19,2,4,2023-05-31,agency,confirmed,155.78,311.55
1551,663,57,2023-07-17,2023-07-19,2,2,2023-05-30,agency,confirmed,137.01,274.02
1120,190,58,2023-07-17,2023-07-20,3,1,2023-05-20,mobile_app,confirmed,156.07,468.2
1948,441,64,2023-07-17,2023-07-18,1,2,2023-05-27,agency,confirmed,174.86,174.86
517,628,68,2023-07-17,2023-07-19,2,2,2023-07-09,phone,confirmed,65.26,130.51
230,342,69,2023-07-17,2023-07-24,7,2,2023-05-26,phone,confirmed,115.7,809.91
1182,49,71,2023-07-17,2023-07-20,3,1,2023-06-21,agency,confirmed,136.97,410.9
234,490,73,2023-07-17,2023-07-18,1,2,2023-05-18,mobile_app,confirmed,138.41,138.41
572,186,74,2023-07-17,2023-07-21,4,4,2023-06-30,phone,confirmed,112.59,450.36
1344,719,76,2023-07-17,2023-07-18,1,2,2023-06-05,web,confirmed,62.68,62.68
1793,94,77,2023-07-17,2023-07-18,1,3,2023-06-14,mobile_app,confirmed,156.48,156.48
316,800,78,2023-07-17,2023-07-22,5,2,2023-07-09,agency,confirmed,108.27,541.37
923,474,79,2023-07-17,2023-07-20,3,3,2023-07-16,agency,confirmed,119.84,359.53
1287,379,80,2023-07-17,2023-07-19,2,1,2023-07-06,mobile_app,confirmed,99.98,199.95
1589,674,81,2023-07-17,2023-07-19,2,1,2023-06-14,phone,confirmed,162.19,324.37
1257,667,83,2023-07-17,2023-07-18,1,2,2023-06-11,phone,confirmed,142.56,142.56
32,354,87,2023-07-17,2023-07-18,1,2,2023-07-13,agency,confirmed,127.56,127.56
972,68,90,2023-07-17,2023-07-20,3,2,2023-05-20,mobile_app,confirmed,76.83,230.48
1950,387,92,2023-07-17,2023-07-18,1,4,2023-06-21,mobile_app,confirmed,74.57,74.57
118,330,99,2023-07-17,2023-07-19,2,1,2023-07-09,agency,confirmed,149.42,298.84
453,384,104,2023-07-17,2023-07-20,3,3,2023-07-10,mobile_app,confirmed,124.59,373.78
1961,456,105,2023-07-17,2023-07-18,1,1,2023-06-07,web,confirmed,139.93,139.93
1973,47,106,2023-07-17,2023-07-18,1,2,2023-07-02,phone,confirmed,175.69,175.69
308,25,107,2023-07-17,2023-07-18,1,3,2023-07-04,phone,confirmed,177.93,177.93
1043,585,108,2023-07-17,2023-07-22,5,4,2023-07-07,web,confirmed,95.1,475.51
253,773,109,2023-07-17,2023-07-20,3,2,2023-07-01,agency,confirmed,77.07,231.22
50,201,110,2023-07-17,2023-07-20,3,4,2023-06-29,phone,confirmed,62.82,188.47
1545,366,111,2023-07-17,2023-07-19,2,4,2023-06-16,web,confirmed,93.44,186.87
1808,434,117,2023-07-17,2023-07-18,1,4,2023-06-01,phone,confirmed,61.4,61.4
686,644,120,2023-07-17,2023-07-20,3,1,2023-07-16,agency,confirmed,159.41,478.23
390,336,121,2023-07-17,2023-07-19,2,1,2023-07-12,agency,confirmed,91.82,183.65
1675,338,127,2023-07-17,2023-07-18,1,4,2023-06-27,agency,confirmed,166.3,166.3
332,302,132,2023-07-17,2023-07-20,3,3,2023-05-23,web,confirmed,85.84,257.52
272,466,133,2023-07-17,2023-07-20,3,1,2023-06-29,phone,confirmed,108.38,325.14
729,762,136,2023-07-17,2023-07-22,5,2,2023-06-01,web,confirmed,168.23,841.15
